price,amenities_count,ciudad,idx_original,kmeans_cluster,jer_cluster,dbscan_cluster,amenities,number_of_reviews_ltm,host_listings_count,estimated_occupancy_l365d,estimated_revenue_l365d
257.0,32,Barcelona,27080,1,0,0,"[""Exterior security cameras on property"", ""Long term stays allowed"", ""Private entrance"", ""Bed linens"", ""Safe"", ""Refrigerator"", ""Elevator"", ""Essentials"", ""Toaster"", ""Heating"", ""High chair - available upon request"", ""Hangers"", ""Dishwasher"", ""Oven"", ""Hot water"", ""Self check-in"", ""Iron"", ""Wifi"", ""Free washer \u2013 In unit"", ""Shampoo"", ""Coffee maker: espresso machine, Nespresso"", ""Hair dryer"", ""Stove"", ""Dishes and silverware"", ""Air conditioning"", ""TV"", ""Smart lock"", ""Crib - available upon request"", ""Kitchen"", ""Hot water kettle"", ""Microwave""]",14,241.0,84,21588.0
25.0,13,Barcelona,30845,2,0,0,"[""Bed linens"", ""Cooking basics"", ""Wifi"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Central heating"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Cleaning products""]",0,175.0,0,0.0
634.0,50,Barcelona,24660,1,0,0,"[""Bed linens"", ""Oven"", ""AC - split type ductless system"", ""Standalone high chair - available upon request"", ""Coffee"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Crib - available upon request"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Noise decibel monitors on property"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Keypad"", ""Stove"", ""Exterior security cameras on property"", ""Toaster"", ""Bathtub"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Paid parking lot off premises"", ""Safe"", ""Iron"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Shower gel"", ""Single level home"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Dishwasher""]",29,5.0,174,110316.0
259.0,34,Barcelona,23281,1,0,0,"[""Bed linens"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Smart lock"", ""Books and reading material"", ""Body soap"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Elevator"", ""Safe"", ""HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix"", ""Smoke alarm"", ""Cleaning products"", ""Patio or balcony"", ""Shower gel"", ""Clothing storage: closet"", ""Laundromat nearby"", ""Pocket wifi"", ""Carbon monoxide alarm"", ""Heating"", ""Essentials"", ""Air conditioning""]",48,3.0,255,66045.0
60.0,43,Barcelona,32509,0,0,0,"[""Bed linens"", ""Smoking allowed"", ""Lockbox"", ""Self check-in"", ""Private entrance"", ""Hot water"", ""Room-darkening shades"", ""TV with standard cable"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Backyard"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Dining table"", ""Portable fans"", ""Hot water kettle"", ""Window guards"", ""Dedicated workspace"", ""Outdoor dining area"", ""Smoke alarm"", ""Outdoor furniture"", ""Pets allowed"", ""Cleaning products"", ""Patio or balcony"", ""Shower gel"", ""Single level home"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Paid parking off premises"", ""Refrigerator"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",2,25.0,128,7680.0
120.0,33,Barcelona,20536,0,0,0,"[""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""TV with standard cable"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Toaster"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Pool"", ""Iron"", ""Cleaning products"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Dishes and silverware"", ""Refrigerator"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",0,356.0,0,0.0
37.0,11,Barcelona,21300,2,0,0,"[""Cooking basics"", ""Wifi"", ""Lock on bedroom door"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Hot water"", ""Kitchen""]",0,3.0,0,0.0
309.0,45,Barcelona,24517,1,0,0,"[""Bed linens"", ""Oven"", ""Coffee"", ""Dishwasher"", ""Private entrance"", ""Hot water"", ""High chair"", ""Marca de calidad body soap"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Champu de alta calidad shampoo"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Toaster"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Paid parking lot off premises"", ""Iron"", ""Ethernet connection"", ""Cleaning products"", ""Coffee maker"", ""Patio or balcony"", ""Shower gel"", ""Laundromat nearby"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",43,1.0,255,78795.0
500.0,10,Barcelona,26822,1,0,0,"[""Paid parking on premises"", ""Wifi"", ""Fire extinguisher"", ""Dedicated workspace"", ""First aid kit"", ""TV"", ""Outdoor dining area"", ""Kitchen"", ""Outdoor shower"", ""Air conditioning""]",1,3.0,6,3000.0
147.0,33,Barcelona,21429,0,0,0,"[""Bed linens"", ""Oven"", ""Hot water"", ""Room-darkening shades"", ""Central air conditioning"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Cleaning available during stay"", ""Kitchen"", ""Stove"", ""Dryer"", ""Extra pillows and blankets"", ""Elevator"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""HDTV with standard cable"", ""Private patio or balcony"", ""Ethernet connection"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Heating"", ""Essentials"", ""Dishwasher""]",27,1.0,255,37485.0
142.0,24,Barcelona,28143,2,0,0,"[""Bed linens"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Washer"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Toaster"", ""Hot water kettle"", ""Elevator"", ""Air conditioning"", ""Iron"", ""Smoke alarm"", ""Pets allowed"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Carbon monoxide alarm"", ""Essentials"", ""Dishwasher""]",0,903.0,0,0.0
67.0,52,Barcelona,29041,0,0,0,"[""Bed linens"", ""Oven"", ""AC - split type ductless system"", ""Fast wifi \u2013 154 Mbps"", ""Coffee"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Smart lock"", ""Body soap"", ""Cooking basics"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Coffee maker: espresso machine"", ""Hair dryer"", ""Cleaning available during stay"", ""Kitchen"", ""Toaster"", ""50 inch HDTV with Apple TV, Fire TV, Amazon Prime Video, Disney+, Netflix"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Gas stove"", ""Dedicated workspace"", ""Host greets you"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Cleaning products"", ""Shared beach access"", ""Shower gel"", ""Heating - split type ductless system"", ""Single level home"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Paid parking off premises"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Carbon monoxide alarm"", ""Freezer"", ""Essentials""]",6,2.0,255,17085.0
50.0,50,Barcelona,23946,0,0,0,"[""Host greets you"", ""Shower gel"", ""Long term stays allowed"", ""Freezer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dining table"", ""BBQ grill"", ""Refrigerator"", ""Elevator"", ""Essentials"", ""Mountain view"", ""Luggage dropoff allowed"", ""Heating"", ""Outdoor furniture"", ""Hangers"", ""Dishwasher"", ""First aid kit"", ""HDTV with Amazon Prime Video"", ""Microwave"", ""Hammock"", ""Oven"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Private living room"", ""Blender"", ""Iron"", ""Washer"", ""Dedicated workspace"", ""Shampoo"", ""Extra pillows and blankets"", ""Wine glasses"", ""Barbecue utensils"", ""Hair dryer"", ""Dryer"", ""Coffee"", ""Stove"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Air conditioning"", ""Private patio or balcony"", ""Board games"", ""Books and reading material"", ""Kitchen"", ""Fast wifi \u2013 271 Mbps"", ""Smoke alarm"", ""Clothing storage"", ""Outdoor dining area"", ""Private backyard \u2013 Not fully fenced""]",6,2.0,255,12750.0
56.0,13,Barcelona,31203,2,0,0,"[""Wifi"", ""Shampoo"", ""Lockbox"", ""Self check-in"", ""Dedicated workspace"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Iron"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Air conditioning""]",7,15.0,255,14280.0
261.0,28,Barcelona,29660,1,0,0,"[""Bed linens"", ""HDTV"", ""Oven"", ""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Paid parking on premises"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Other electric stove"", ""Long term stays allowed"", ""Kitchen"", ""Bidet"", ""Wine glasses"", ""Portable fans"", ""Extra pillows and blankets"", ""Elevator"", ""Dedicated workspace"", ""Cleaning products"", ""Shower gel"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Freezer"", ""Air conditioning""]",3,5.0,186,48546.0
33.0,26,Barcelona,26146,2,0,0,"[""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Paid street parking off premises"", ""Children\u2019s dinnerware"", ""Wifi"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Hangers"", ""Clothing storage"", ""Long term stays allowed"", ""Kitchen"", ""Dining table"", ""Portable fans"", ""Extra pillows and blankets"", ""Elevator"", ""Window guards"", ""Iron"", ""Coffee maker"", ""Single level home"", ""Laundromat nearby"", ""Dishes and silverware"", ""Refrigerator"", ""Heating"", ""Essentials"", ""Mini fridge""]",24,3.0,255,8415.0
56.0,28,Barcelona,23743,2,0,0,"[""Bed linens"", ""Oven"", ""Private entrance"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Toaster"", ""Dedicated workspace"", ""Host greets you"", ""Air conditioning"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Single level home"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Dishwasher""]",0,16.0,0,0.0
294.0,34,Barcelona,27639,1,0,0,"[""Bed linens"", ""Oven"", ""Dishwasher"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Toaster"", ""Wine glasses"", ""Hot water kettle"", ""Elevator"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Outdoor furniture"", ""Pets allowed"", ""Ethernet connection"", ""Cleaning products"", ""Coffee maker"", ""Patio or balcony"", ""Shower gel"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",29,63.0,174,51156.0
137.0,35,Barcelona,32912,0,0,0,"[""Hangers"", ""Dedicated workspace"", ""Conditioner"", ""Luggage dropoff allowed"", ""Coffee"", ""Body soap"", ""Mini fridge"", ""Extra pillows and blankets"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""Clothing storage"", ""Fire extinguisher"", ""Air conditioning"", ""Heating - split type ductless system"", ""Iron"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Dishes and silverware"", ""TV"", ""Essentials"", ""Safe"", ""Lock on bedroom door"", ""Hair dryer"", ""Smoke alarm"", ""Housekeeping available every day"", ""Bidet"", ""Hot water"", ""Cooking basics"", ""Coffee maker: Nespresso"", ""Wifi"", ""First aid kit""]",50,5.0,255,34935.0
87.0,42,Barcelona,24014,0,0,0,"[""Bed linens"", ""Oven"", ""Conditioner"", ""Coffee"", ""Hot water"", ""Room-darkening shades"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Baking sheet"", ""Stove"", ""Toaster"", ""Portable heater"", ""Dining table"", ""Portable fans"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Cleaning products"", ""Coffee maker"", ""Kitchenette"", ""Shower gel"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Pocket wifi"", ""Refrigerator"", ""Laundromat nearby"", ""Paid parking off premises"", ""Blender"", ""Freezer"", ""Essentials""]",19,1.0,114,9918.0
250.0,27,Barcelona,25162,1,0,0,"[""Host greets you"", ""Paid parking off premises"", ""Long term stays allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Bed linens"", ""Refrigerator"", ""Essentials"", ""Toaster"", ""Heating"", ""Hangers"", ""Dishwasher"", ""Microwave"", ""Coffee maker"", ""Hot water"", ""Iron"", ""Washer"", ""Wifi"", ""AC - split type ductless system"", ""Hair dryer"", ""Dryer"", ""Stove"", ""Dishes and silverware"", ""Ethernet connection"", ""Crib - available upon request"", ""Kitchen"", ""Smoke alarm""]",42,22.0,255,63750.0
180.0,42,Barcelona,29422,0,0,0,"[""TV with standard cable"", ""Dishwasher"", ""Hangers"", ""Clarins body soap"", ""Dedicated workspace"", ""Refrigerator"", ""Elevator"", ""Coffee"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Wine glasses"", ""Heating"", ""Room-darkening shades"", ""Private entrance"", ""Outdoor furniture"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Clarins shampoo"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Washer"", ""Gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Coffee maker: Nespresso"", ""Hair dryer"", ""Shared backyard"", ""Clothing storage: closet"", ""High chair - available upon request"", ""Hot water"", ""Clarins conditioner"", ""Freezer"", ""Wifi"", ""Crib - available upon request""]",0,502.0,0,0.0
85.0,11,Barcelona,32366,2,0,0,"[""Wifi"", ""Washer"", ""Lock on bedroom door"", ""Kitchen"", ""Shampoo"", ""Dedicated workspace"", ""Iron"", ""Hair dryer"", ""Hot water"", ""Heating"", ""Air conditioning""]",4,4.0,24,2040.0
110.0,26,Barcelona,28927,2,0,0,"[""Bed linens"", ""Oven"", ""Dishwasher"", ""Hot water"", ""Room-darkening shades"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Dining table"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Coffee maker"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Air conditioning""]",7,70.0,42,4620.0
200.0,22,Barcelona,28253,2,0,0,"[""Bed linens"", ""Hot water"", ""Paid parking on premises"", ""Wifi"", ""Washer"", ""Shampoo"", ""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Exterior security cameras on property"", ""Dryer"", ""Safe"", ""Iron"", ""Smoke alarm"", ""Pets allowed"", ""Cleaning products"", ""Patio or balcony"", ""Shower gel"", ""TV"", ""Heating"", ""Essentials""]",2,6.0,12,2400.0
45.0,22,Barcelona,22163,2,0,0,"[""Long term stays allowed"", ""Bed linens"", ""Refrigerator"", ""Elevator"", ""Heating"", ""City skyline view"", ""Hangers"", ""Oven"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Wifi"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Hair dryer"", ""Stove"", ""Dishes and silverware"", ""Private patio or balcony"", ""Room-darkening shades"", ""Kitchen"", ""Microwave"", ""Clothing storage""]",3,10.0,210,9450.0
452.0,48,Barcelona,21902,1,0,0,"[""Host greets you"", ""Paid parking off premises"", ""Shower gel"", ""Long term stays allowed"", ""Freezer"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Safe"", ""Dining table"", ""Refrigerator"", ""Elevator"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Heating"", ""Hangers"", ""Body soap"", ""Dishwasher"", ""Microwave"", ""Oven"", ""Free dryer \u2013 In unit"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Wifi"", ""Free washer \u2013 In unit"", ""Shampoo"", ""Wine glasses"", ""Hair dryer"", ""Coffee"", ""Stove"", ""Crib"", ""Baking sheet"", ""Dishes and silverware"", ""Air conditioning"", ""High chair"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Room-darkening shades"", ""TV"", ""Kitchen"", ""Hot water kettle"", ""Smoke alarm"", ""Clothing storage""]",5,60.0,30,13560.0
316.0,42,Barcelona,25426,1,0,0,"[""Bed linens"", ""Horno-microondas oven"", ""Dishwasher"", ""Baby bath"", ""Hot water"", ""Room-darkening shades"", ""High chair"", ""Body soap"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Toaster"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Host greets you"", ""Safe"", ""Iron"", ""Smoke alarm"", ""Coffee maker"", ""Shower gel"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Paid parking off premises"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",3,43.0,18,5688.0
270.0,16,Barcelona,34484,2,0,0,"[""Hair dryer"", ""Body soap"", ""Smoke alarm"", ""Building staff"", ""Paid parking off premises"", ""TV"", ""Hangers"", ""Self check-in"", ""Clothing storage"", ""Hot water"", ""Elevator"", ""Essentials"", ""Shower gel"", ""Carbon monoxide alarm"", ""Safe"", ""Patio or balcony""]",0,14.0,0,0.0
249.0,65,Barcelona,22402,0,0,0,"[""Clothing storage: closet"", ""Shower gel"", ""43 inch HDTV with Netflix, standard cable"", ""Paid parking off premises"", ""Long term stays allowed"", ""Freezer"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Single level home"", ""Bed linens"", ""Cleaning products"", ""Children\u2019s books and toys"", ""Conditioner"", ""Dining table"", ""Elevator"", ""Essentials"", ""Toaster"", ""Heating"", ""Pocket wifi"", ""Outdoor furniture"", ""Hangers"", ""Body soap"", ""Dishwasher"", ""First aid kit"", ""Microwave"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Baby bath"", ""Shared beach access"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""SIEMENS refrigerator"", ""Self check-in"", ""Iron"", ""Wifi"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Shampoo"", ""Extra pillows and blankets"", ""SIEMENS induction stove"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Baby safety gates"", ""Hair dryer"", ""Coffee"", ""Crib"", ""Laundromat nearby"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Ethernet connection"", ""High chair"", ""Private patio or balcony"", ""Board games"", ""Drying rack for clothing"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Books and reading material"", ""Babysitter recommendations"", ""Kitchen"", ""Hot water kettle"", ""Smoke alarm"", ""Smart lock""]",45,6.0,255,63495.0
